mp_id,formula,K-DFT,G-DFT,K-M3GNet-MatPES,G-M3GNet-MatPES,K-TensorNet-MatPES,G-TensorNet-MatPES,K-CHGNet-MatPES,G-CHGNet-MatPES,K-M3GNet-MPF,G-M3GNet-MPF,K-TensorNet-MPF,G-TensorNet-MPF,K-CHGNet-MPtrj,G-CHGNet-MPtrj,K-TensorNet-OMat24,G-TensorNet-OMat24
9981,Mn2N,198.001,98.928,192.7814905,109.7984257,150.3921717,105.7722951,136.9350758,69.42102371,225.797241,34.19089722,137.9306002,58.39144118,161.0599246,42.64979494,148.9328579,104.1826811
1135,NbPd3,197.625,82.517,130.2865252,44.37292542,205.2878756,75.53496142,156.8181528,60.83126249,176.1055993,23.19598114,191.6362126,26.45375336,194.8800234,41.29350342,186.6533131,69.79757399
1677,Be2Mo,197.598,148.915,163.6738316,90.29224016,174.2206247,118.4948941,126.7926732,80.02671452,172.8761151,68.16838643,152.1858787,32.00793814,209.1738841,71.17623125,180.209678,121.4032747
10197,ZrO,197.527,29.097,170.2685722,67.44671024,200.5996972,24.13518477,204.9803034,74.06194619,192.7848707,7.825352653,174.4206015,475.2825838,192.7113352,23.89226004,214.2036323,24.7661764
11883,MgIr2,197.34,57.181,121.028469,38.17236969,168.1057275,65.1856948,157.6912631,58.41292525,167.9489886,23.89328206,171.9450595,22.62381728,186.2255205,42.13984429,197.867818,60.86036507
1008642,UC2,197.231,100.403,305.0829999,108.2952017,152.6209628,46.64683927,225.562636,53.51954187,194.5018528,39.15500147,114.3588731,11.30307824,181.8378624,39.08370304,192.5049732,64.20369704
11513,NbNi3,197.229,90.468,174.1426056,74.48042911,204.2767982,81.45293466,196.1069937,71.13978063,189.166499,38.28367822,139.2043531,27.50268509,186.6200824,42.99788686,189.9906355,81.14010278
32570,Al2O3,197.042,111.213,170.6184847,89.60523829,186.0145208,136.3047534,191.4897642,108.1254398,172.89605,103.2959172,186.4904445,120.1085463,195.8315778,104.4754223,189.9796718,138.4918549
759943,Al2O3,196.991,111.116,170.7197349,89.96571497,186.6798945,136.761992,189.9279146,107.8722917,172.4700151,103.6015968,187.3343902,120.7983949,196.525681,104.9565615,190.243081,138.7433049
24723,TaH2,196.872,57.999,215.782956,82.00733116,133.8311282,57.04727203,223.4840038,75.03102143,197.0135772,46.14763724,118.1593796,38.7640151,190.6731185,37.40294893,185.6200506,58.96209468
2773,BeCo,196.762,120.555,180.9397305,120.0664598,160.6742539,105.3051198,207.9519669,123.1750509,154.7264284,48.37057111,115.2642511,38.39875824,165.0564997,56.98485475,166.5943769,97.61468881
776404,ZrO2,196.653,89.526,177.4367104,30.48151971,186.0877954,87.56881324,187.1379959,68.01315282,197.7830924,20.70092912,192.966918,81.37478962,209.4927193,83.8028814,215.597807,106.6717719
2725,TbIr2,196.495,86.675,752.2422621,-47.34442713,153.9078096,45.01541075,79.62268067,-27.21968847,190.5658402,30.52932042,196.2501724,31.30586595,188.6368548,48.05861055,204.8958459,77.0899597
669692,NbPd3,196.318,80.945,127.0409857,43.86578675,204.2069851,79.6446236,161.5272002,60.6173168,178.0492241,25.91260475,192.9439917,29.48307265,193.7958146,42.76784947,187.1742607,72.38016382
2762,YIr2,196.294,88.026,109.2958388,27.17556953,149.999648,56.4674041,133.2719708,55.01660978,182.742424,25.47770111,196.5274605,31.55995321,189.6512668,46.73352247,206.2001258,77.51058089
1007923,CrNi3,196.281,105.884,183.9088304,90.65563264,185.4763134,88.38807568,194.2592138,81.96117152,140.7594313,53.81514698,118.911872,21.31730697,162.1905196,61.13419468,173.8605591,93.27754334
1959,PuO2,196.245,78.729,186.6689724,77.08290541,180.7313437,82.10995685,220.4555665,76.05130209,181.5810377,54.74579034,163.4586247,36.67405068,176.5399121,52.03345365,174.5850601,64.10758054
1001916,HfN,196.209,85.489,219.5191037,113.4140698,183.7942555,102.5405425,121.9928847,70.45653994,169.6648659,28.95423981,136.9423684,33.07488683,181.2489288,28.68326018,182.6166563,82.85671423
999542,MnFe3,195.98,93.423,198.0835025,75.31427375,146.2397251,84.02619806,161.7905693,72.58949188,165.8191788,71.45193398,115.8848728,38.28365868,184.6155043,30.74414786,90.93361951,82.2260565
1756,ThB6,195.95,135.517,191.591182,218.4938087,159.9222218,125.6688457,201.0223852,96.81177818,160.73752,73.93269043,126.1387953,49.02970176,201.5731576,78.81875778,192.411681,130.0680673
865027,Mn3Ge,195.84,84.368,158.6296148,67.81658873,115.4261241,77.63403838,251.5112687,78.88437349,149.7205445,32.71198389,147.0080241,14.99758121,210.5585254,35.32006413,130.0851507,63.77296243
13174,PtN,195.814,14.5,205.4995038,14.08478146,191.5071073,5.824973619,224.1501286,11.77334896,231.7163157,31.52018158,126.8052529,0.709728194,159.6669672,7.628083657,183.6141204,18.5100029
1335,VFe,195.793,68.158,265.7971679,102.5322203,170.5810961,71.72879619,203.9201301,60.4663719,159.2124247,2.946431324,128.9302697,28.2614471,172.8128311,24.93213291,138.3173064,73.2260014
582,CeIr2,195.743,73.319,114.2301835,28.23604509,116.7982701,42.78065939,103.8044378,17.0850637,198.4793982,24.39863948,182.2294936,30.09918022,204.8814017,36.87889568,210.1620026,65.57076578
642363,Al2O3,195.665,238.638,243.2119153,154.6719273,234.0233395,156.7534845,242.2785907,130.2094049,224.7771077,116.9084441,235.5697885,139.342022,207.3562953,116.6547596,242.9289721,157.7101799
1203,TiO,195.566,107.51,178.3424785,78.55744481,212.3667753,111.1916963,200.2064425,95.27178235,143.3339282,23.46041303,189.1300319,45.67168232,184.358758,35.55902184,214.0049525,87.26535058
818,SiRh,195.549,95.795,43.28780292,23.92943525,155.393166,95.88287142,126.6930249,66.18546728,163.9618928,26.76569234,142.3981566,35.79428572,183.4643995,35.10375991,191.2703272,97.66770611
7599,BeO,195.52,131.584,195.9100231,143.2920547,171.27882,143.2466689,178.2809293,105.3887542,167.0585056,89.36041841,151.4428681,114.4067266,162.6965941,84.57760316,176.577573,158.9740949
866134,VFe3,195.459,92.605,169.1002144,81.99728298,196.9819272,84.77999893,195.2331225,74.07621549,138.9086201,37.99210066,121.7002317,31.02478921,168.8261844,21.38265031,121.8758053,74.97748855
866083,Zr3N2,195.246,102.252,145.3210385,95.37619256,207.469456,118.7023991,137.5248658,84.00585554,215.1657468,50.96328253,157.7032785,53.08578155,169.0079786,55.38519092,205.5418249,100.2763778
292,V3As,195.129,111.483,154.4017972,64.8348071,164.8635055,84.21374004,133.6136854,62.01624194,155.9619,31.93424042,154.6277356,29.9459889,178.3350896,46.45700509,151.3809476,63.32859586
1649,Fe3Pt,194.897,31.727,223.6733333,102.1386911,147.9386888,71.57478888,361.6910201,115.2939255,165.8139538,49.2846941,165.0957218,40.70291029,131.4990959,23.45424933,79.86493698,60.37967395
1700,AlN,194.648,120.714,183.5505264,120.9283763,182.6330173,136.0479083,220.1254122,112.9317649,191.3616521,57.82954919,167.0603059,86.18075263,186.8536981,75.19515106,186.6938659,125.3008824
11191,CrSi2,194.648,156.37,130.7009973,123.1113392,207.858198,158.6695687,197.1411069,124.1888752,92.73316698,26.30958967,132.2862988,32.18455584,181.4496901,51.005123,181.7618805,102.619257
661,AlN,194.62,122.306,179.5691295,129.8688822,172.3017453,154.0062494,188.6585309,124.9180505,179.8107176,74.96484305,166.0068522,95.38331147,185.158408,96.26204167,179.9482733,141.108833
1664,V3Pd,194.62,77.739,207.6532134,78.47403768,168.1013359,57.07181866,217.7944817,80.8347997,190.0039877,47.83049275,156.2597938,37.27727514,182.713761,41.39115417,158.9080993,60.74312307
1018151,NbPd2,194.599,76.958,180.769813,67.33217134,213.0547941,77.93632617,177.3801202,53.10177784,187.557795,26.16841163,176.929928,24.36787545,187.5854539,36.14569176,187.4240978,60.14668383
1222,CrSi2,194.579,156.409,130.7119599,123.0998731,207.8633966,158.6754734,197.0206257,124.1631367,92.75850429,26.31621739,132.306805,32.18871718,181.3331428,50.96198893,181.8138691,102.6479412
775909,ZrO2,194.576,92.442,149.8459131,22.35252733,150.291539,68.28588061,176.937876,70.20847541,126.4441756,18.01252962,165.8436776,67.25875242,183.5930229,61.0945497,177.12638,82.70631615
864647,Hf2N,194.409,146.294,143.5997724,93.71556468,180.575483,122.6402489,184.2712706,104.5077762,164.8840111,32.21126573,137.9257588,37.85135057,182.183492,44.15154583,206.315474,110.8607465
364,AlRh,194.408,98.81,184.7679343,83.99804761,180.1595775,83.84752172,185.3633848,83.00803372,190.3721738,46.07226941,135.0856985,26.39152546,194.0405825,44.37405752,183.8085669,85.50944495
1659,ThRe2,194.385,131.709,122.6608234,17.34355437,174.9513847,44.45578231,167.9503745,35.52291321,161.3047114,7.014315627,134.4565138,7.7778502,172.2948325,5.746091254,196.8165249,17.56359348
1539317,Ta2O5,194.214,59.754,161.472488,43.9041094,190.4772482,88.67455127,188.2734338,71.83183345,172.685811,32.85046146,199.0133953,85.30380222,197.2218133,77.25686918,222.6379063,100.3609386
567276,TaV2,194.158,26.294,205.1067815,62.8396092,236.3017276,70.08544747,193.4612105,56.40343063,171.0773267,32.67494766,189.216058,46.63612536,179.8278377,38.40339606,191.007098,52.38197436
556605,ZrO2,194.099,94.708,182.3591525,27.03919301,184.7659191,84.20485677,190.8812108,70.0461339,208.4687145,19.87220695,201.4246149,80.25843028,210.4183892,89.85397134,219.9246559,102.8274493
30790,ZrMo3,193.868,33.7,213.2970123,66.16247231,227.8362421,70.27247788,232.7755288,56.87447889,259.0276197,36.52370178,194.0137006,51.01226764,187.6093374,33.75884003,142.0928832,49.09501001
601848,Fe11Co5,193.849,98.488,190.953083,93.91041439,196.0604862,73.69560642,199.4133305,71.64424116,191.5279776,62.8374962,133.4661178,41.27499757,127.1478284,27.27742633,145.5455765,73.55855399
1849,Mn2P,193.549,101.56,139.2871152,43.46851978,129.4738953,84.47585149,66.72272404,73.88151915,106.2011319,21.02821022,116.4851826,24.80092953,117.7855903,44.90517313,127.2292043,92.45659589
1008929,FeN,193.323,88.013,179.1802759,49.27374947,181.7002052,84.96349365,109.8537538,60.48598943,65.94582635,46.7170513,199.5105031,-331.019119,118.2386014,28.30432465,199.2730756,71.19231023
633538,B9C,193.287,107.233,242.5645158,154.136504,213.94929,156.4587849,216.5514507,123.476366,122.8747139,57.43603971,126.0493948,56.95759052,173.40822,84.5282813,220.6797704,155.1240706
10155,P2Ir,193.222,129.322,149.0993868,60.05968868,154.1915954,102.3884944,114.7981281,47.43133576,184.9770834,25.50109898,187.9507254,29.85136307,183.4719133,38.96530237,206.6336604,98.05141572
568671,V5Si3,193.107,121.043,163.0517744,78.39634117,184.4175746,111.8573938,157.7713439,98.29205111,134.2091252,49.96640391,127.8617539,36.40874177,162.0898721,51.6714156,163.92578,95.25487779
1007855,FeNi3,193.048,95.457,196.0992271,77.41246339,193.0797481,81.33956496,186.4218423,65.95237365,140.9621834,61.30376729,113.9450942,29.97920603,127.1047531,55.35109842,176.3637293,79.59428689
535,Fe4N,193.027,56.748,266.0460866,86.03170987,164.1392361,75.2207906,333.4440825,83.20125526,170.0347364,26.64770693,164.7863612,71.26191071,282.4827039,62.61694182,118.2056431,91.70911048
567996,Nb5Si3,192.916,107.54,114.2364651,48.78325362,163.9692287,73.29486023,110.5605959,64.18987859,181.7953896,55.33412257,152.8170242,44.24513165,187.1762356,60.14327424,189.1182719,89.0731459
17045,Hf3Rh5,192.803,66.741,190.0019446,69.58565136,172.779147,61.35261333,186.074869,66.70400084,191.3477771,29.73510144,170.6654624,22.18529513,195.3658222,40.78333588,181.3524307,63.90873008
2098,CeOs2,192.391,31.442,150.4853222,16.37605529,140.8555699,26.64955488,166.6599295,24.50958044,189.8670964,2.502683836,180.0116152,26.71040491,211.8356177,22.55974876,215.979674,11.50556885
11549,VPd2,192.283,78.469,194.8131077,69.19834212,175.0064005,76.04466715,180.8878201,78.16512259,178.4043139,39.10525132,181.0211691,29.1308064,184.4145193,49.83946576,170.3534234,68.89873912
697,SnO2,192.235,99.178,169.0118051,61.66360255,172.7560547,94.75435925,175.9630837,75.82527101,167.9975105,46.88803783,162.4879643,72.13514471,175.0451315,81.92392444,186.7611285,106.4676795
1014261,IrO2,192.223,75.26,289.0367347,152.6002146,193.2020314,72.34332385,219.7662189,79.27527462,220.8194498,42.41761242,180.4202417,44.53736242,202.3552483,68.99147203,190.6176524,71.24638946
1007690,HgPt3,192.168,33.801,158.6306824,42.25886314,159.2023262,50.04669331,165.8570373,46.44078285,171.7355496,3.437909737,191.0621039,18.35187864,192.6837106,32.25905305,170.9824027,41.01044761
1009133,MnCo,192.154,103.431,187.0197948,100.0334672,121.6662545,91.95194022,302.2802694,109.5265495,104.1312074,49.35692086,118.0670439,24.92016352,-151.8344873,-25.69170689,97.01374792,66.21919021
2567,V3Si,192.13,52.199,151.8305912,53.62714634,173.1938689,90.20435021,144.5491745,91.83689432,190.7881296,52.06844298,119.899249,34.06622336,167.7966876,50.70704394,166.8505318,63.84741702
1007852,FeCo3,191.847,114.871,189.1786258,61.9380336,180.2250318,80.84028683,227.0280547,65.23113606,153.2786883,42.99110321,108.7862634,30.64600117,117.8287366,55.88288729,119.4025581,64.86617448
642659,V2H,191.732,57.721,177.4901266,60.78954562,217.0148904,55.86628682,189.3748587,58.24320235,185.3922368,31.5210176,179.2544158,35.86374777,163.4559543,37.2223161,194.8144916,54.51346816
1118,SiNi2,191.4,64.237,158.3749227,52.7874958,185.9467111,76.10750051,170.8270837,67.45885899,147.5492578,36.72499012,146.2182074,39.77140063,186.5392128,45.45040674,192.2612462,79.46348343
1996,NdIr3,191.377,86.186,240.5516724,75.83961075,209.3062773,72.25171876,302.3490925,92.10972417,188.9240968,18.87284736,159.9616609,25.10788526,173.6320284,43.87245621,177.3535111,67.4538948
11484,ZrIr,191.238,54.929,156.2008959,-14.76828603,165.2303495,-65.36027999,170.5987399,-369.004028,178.8151017,-7.769593543,175.5387035,-1.470470653,177.6958827,5.712602718,177.3339982,6.697678744
2252,ScB2,191.13,195.809,146.8788041,167.2287241,189.1150961,198.1532037,196.439967,151.4592485,140.3937122,81.24581456,133.9972401,61.39513253,166.9613465,93.91902318,171.9707523,172.9106108
973652,LuRu3,191.106,58.922,180.651926,57.08156411,193.9934373,48.78722435,194.5447776,51.75342862,171.8715912,-12.37526573,167.2414845,11.70530564,187.5404781,38.38978793,172.8843541,30.11650888
21167,Ni2P,191.012,38.833,140.9048899,37.0055791,192.5325012,63.4203687,138.7083658,53.10531401,160.9164803,20.80471828,155.9695739,31.69390367,180.924617,35.52448324,188.2384831,68.19105258
21008,Ni3Ge,190.994,85.736,159.7954546,55.71010032,193.0606728,71.47708559,187.0526008,71.66612353,177.0969887,49.73362383,152.8841817,39.86527953,170.9866991,60.24781196,184.6407644,80.1409997
1840,TiO2,190.856,78.901,165.242068,18.17199386,177.8873658,79.31413189,181.6527872,68.11304148,182.4152113,34.24088929,178.2612915,74.40969718,197.9763704,87.30719674,211.5580914,104.3994611
873,VPd3,190.816,75.46,145.4399095,65.06989627,172.4443959,71.28463454,152.3223409,65.33621706,174.3272177,35.16839126,181.6924986,33.668086,187.9043495,48.3793897,165.5013301,73.3554028
568867,Si3N4,190.714,69.364,242.3794212,136.0802545,179.0780218,183.3950072,218.8346208,148.1844545,176.9064176,84.25986815,223.357977,132.572589,131.113247,76.48151246,202.8707889,138.3909309
644311,CuPt,190.686,68.019,186.2366505,69.95489248,183.2006986,66.36427916,165.8830136,60.8330885,201.6863376,43.5643596,196.530069,37.66641613,180.8703847,46.72470602,188.7943788,64.74701019
998949,TiPt,190.385,105.968,180.1209405,68.89529047,168.9472396,63.22882576,172.2877444,62.06356254,185.9007654,28.76370288,167.5887494,22.25409788,180.548418,26.47912012,186.3950315,66.31361321
642644,V2H,190.35,44.977,176.3683144,62.91236406,219.5695144,60.10998373,193.4318744,58.44537109,183.3651404,31.45252919,170.845982,33.90477955,178.8080428,37.05258902,197.0762093,53.89668704
944,AlB2,190.335,144.826,174.9565393,90.14518509,190.7021741,86.44450262,176.4481725,102.0674893,146.249988,53.36447617,118.8048767,2.532629638,161.5887392,65.00028122,181.876928,89.62953794
7188,Al2Os,190.012,142.279,200.2026687,123.2712838,199.4508525,113.9446254,190.7658811,117.9385431,151.7127368,38.87802871,158.2280407,13.30199705,157.8345518,20.25923183,184.6304408,92.67023797
8937,CrSi2,189.969,171.077,144.2058304,159.2929328,230.6537912,181.7811345,191.7138421,91.87868822,114.3852214,28.53228993,133.1132361,24.27115894,201.1029458,45.28603008,207.4654589,128.7176793
1409,TiNi3,189.888,96.324,186.0117455,66.25142322,192.9145727,88.03390076,185.1226115,72.93931256,181.3039812,44.90357177,133.2426768,40.69870858,223.6400804,63.564128,189.7633499,85.79520533
2090,FeCo,189.836,91.403,226.2005653,90.28562761,196.2297261,68.69093441,191.1692237,70.95620948,172.8919473,47.38563319,140.4945897,36.19970354,147.1747155,5.049224275,146.251402,66.77809639
866022,CdPt3,189.833,50.231,154.1965525,53.10102209,177.134503,62.83061245,187.3820019,59.37847699,156.805739,13.98612903,188.2651999,33.75554882,179.8560667,40.71066449,169.5899084,51.22138726
1025030,ErPt5,189.776,76.477,146.4508628,71.55020291,167.2945698,70.55860564,159.5504975,62.94425228,192.7908281,42.76525783,187.3583881,33.35696765,178.4685213,58.80243032,192.2776604,68.65830304
2302,AsRh2,189.638,71.205,205.0334278,82.09145395,183.981825,77.67449109,186.2307571,68.22430159,190.102535,35.93717008,164.6387763,31.98780343,166.5989758,42.75232883,179.9437576,69.88080979
11329,P2W,189.376,116.307,274.7885211,171.4898284,172.1517409,119.8287352,135.9566086,79.21081425,193.1763711,41.81891699,149.9074984,37.11517781,190.2722904,35.08021596,192.7952107,123.6752794
755175,Al2O3,189.101,125.957,196.7604095,123.0328558,197.6154312,147.0684366,207.372173,119.9743479,185.3623485,111.924566,213.8977254,127.343858,211.3181467,113.9572797,206.5355641,145.4258213
862714,Be3Ir,189.038,188.109,200.7969795,459.226344,136.3742902,-93.08954602,195.7256454,-267.5685047,103.0238633,113.7134619,103.0631838,19.64872974,179.3604116,-4.980971168,160.2130797,53.32110845
567750,ScRu2,188.959,52.506,83.89308946,15.97316658,169.5063935,51.7740254,174.8156395,52.74522721,185.5122216,24.41660309,207.3745934,26.13376536,165.8154962,24.33019675,182.172647,49.76144531
819,HfCr2,188.948,66.783,136.1135132,45.63285131,192.766645,59.45713457,136.3054529,68.26515421,184.8096969,36.85263201,186.4188472,30.68528542,176.8686119,48.21626706,199.2567573,68.7821561
978009,HgOs,188.781,64.102,230.1877299,72.68999251,171.5571056,49.65726153,268.2622047,62.78262021,202.975842,-33.18159099,178.4212284,6.928073664,138.2631058,14.18875984,188.7792079,57.70438939
11460,HfTc,188.407,83.13,194.1089275,85.66178183,180.725195,72.69929946,172.2747857,89.2880279,165.9997772,37.89102142,157.7912917,20.26002934,168.2621763,37.46922578,163.0094528,68.11911053
643,ThO2,188.295,91.197,140.1304919,40.57442184,171.1944814,69.00604234,149.6344929,51.22163383,193.6940933,50.26734764,173.6950521,63.5309865,162.8453222,64.01160474,189.5635823,79.10553074
775910,ZrO2,188.21,98.43,209.662447,59.84702562,206.094535,96.3560956,205.2502161,76.32756059,219.2111504,31.70198024,212.140328,79.71755147,218.3930762,87.41714479,227.4792105,102.754528
